final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour,quant
1675,10,3,13,128.84615384615384,558.3333333333334,3350,55.833333333333336,1000000000,17.91044776119403,4
2249,10,3,13,173,749.6666666666666,4498,74.96666666666667,1000000000,13.33926189417519,4
2740,15,3,18,152.22222222222223,913.3333333333334,5480,91.33333333333333,1000000000,10.948905109489052,5
2456,17,3,20,122.8,818.6666666666666,4912,81.86666666666666,1000000000,12.21498371335505,4
1922,12,7,19,101.15789473684211,274.57142857142856,3844,64.06666666666666,2333333333.333333,36.420395421436005,4
785,7,3,10,78.5,261.6666666666667,1570,26.166666666666668,1000000000,38.21656050955414,2
2014,12,4,16,125.875,503.5,4028,67.13333333333334,1333333333.3333333,19.860973187686195,4
317,6,3,9,35.22222222222222,105.66666666666667,634,10.566666666666666,1000000000,94.6372239747634,1
1158,6,3,9,128.66666666666666,386,2316,38.6,1000000000,25.906735751295336,3
3657,20,3,23,159,1219,7314,121.9,1000000000,8.203445447087777,5
2074,6,3,9,230.44444444444446,691.3333333333334,4148,69.13333333333334,1000000000,14.464802314368368,4
1126,5,3,8,140.75,375.3333333333333,2252,37.53333333333333,1000000000,26.642984014209596,3
1280,8,3,11,116.36363636363636,426.6666666666667,2560,42.666666666666664,1000000000,23.4375,3
3310,12,3,15,220.66666666666666,1103.3333333333333,6620,110.33333333333333,1000000000,9.06344410876133,5
1520,10,3,13,116.92307692307692,506.6666666666667,3040,50.666666666666664,1000000000,19.736842105263158,3
1561,7,3,10,156.1,520.3333333333334,3122,52.03333333333333,1000000000,19.218449711723256,3
1926,7,3,10,192.6,642,3852,64.2,1000000000,15.57632398753894,4
3016,13,3,16,188.5,1005.3333333333334,6032,100.53333333333333,1000000000,9.946949602122016,5
1209,5,3,8,151.125,403,2418,40.3,1000000000,24.81389578163772,3
2184,12,3,15,145.6,728,4368,72.8,1000000000,13.736263736263737,4
1136,7,3,10,113.6,378.6666666666667,2272,37.86666666666667,1000000000,26.40845070422535,3
873,3,3,6,145.5,291,1746,29.1,1000000000,34.36426116838488,2
764,5,3,8,95.5,254.66666666666666,1528,25.466666666666665,1000000000,39.26701570680629,2
2592,12,3,15,172.8,864,5184,86.4,1000000000,11.574074074074073,4
920,4,3,7,131.42857142857142,306.6666666666667,1840,30.666666666666668,1000000000,32.60869565217391,3
1719,11,3,14,122.78571428571429,573,3438,57.3,1000000000,17.452006980802793,4
503,4,3,7,71.85714285714286,167.66666666666666,1006,16.766666666666666,1000000000,59.642147117296226,1
1059,3,4,7,151.28571428571428,264.75,2118,35.3,1333333333.3333333,37.771482530689326,3
2525,11,3,14,180.35714285714286,841.6666666666666,5050,84.16666666666667,1000000000,11.881188118811881,4
1825,10,3,13,140.3846153846154,608.3333333333334,3650,60.833333333333336,1000000000,16.43835616438356,4
3449,18,3,21,164.23809523809524,1149.6666666666667,6898,114.96666666666667,1000000000,8.698173383589447,5
1461,9,3,12,121.75,487,2922,48.7,1000000000,20.533880903490758,3
2096,8,7,15,139.73333333333332,299.42857142857144,4192,69.86666666666666,2333333333.333333,33.396946564885496,4
1530,8,3,11,139.0909090909091,510,3060,51,1000000000,19.6078431372549,3
1123,4,3,7,160.42857142857142,374.3333333333333,2246,37.43333333333333,1000000000,26.714158504007127,3
1323,11,3,14,94.5,441,2646,44.1,1000000000,22.675736961451246,3
1125,6,3,9,125,375,2250,37.5,1000000000,26.666666666666668,3
1663,10,6,16,103.9375,277.1666666666667,3326,55.43333333333333,2000000000,36.079374624173184,4
1602,9,3,12,133.5,534,3204,53.4,1000000000,18.726591760299627,4
1843,10,3,13,141.76923076923077,614.3333333333334,3686,61.43333333333333,1000000000,16.277807921866522,4
1622,11,3,14,115.85714285714286,540.6666666666666,3244,54.06666666666667,1000000000,18.49568434032059,4
1654,13,3,16,103.375,551.3333333333334,3308,55.13333333333333,1000000000,18.13784764207981,4
1386,10,5,15,92.4,277.2,2772,46.2,1666666666.6666665,36.075036075036074,3
1516,5,9,14,108.28571428571429,168.44444444444446,3032,50.53333333333333,3000000000,59.36675461741425,3
1120,6,3,9,124.44444444444444,373.3333333333333,2240,37.333333333333336,1000000000,26.785714285714285,3
2063,9,8,17,121.3529411764706,257.875,4126,68.76666666666667,2666666666.6666665,38.778477944740665,4
1385,9,3,12,115.41666666666667,461.6666666666667,2770,46.166666666666664,1000000000,21.660649819494587,3
1886,8,3,11,171.45454545454547,628.6666666666666,3772,62.86666666666667,1000000000,15.906680805938494,4
2444,14,3,17,143.76470588235293,814.6666666666666,4888,81.46666666666667,1000000000,12.27495908346972,4
1402,12,5,17,82.47058823529412,280.4,2804,46.733333333333334,1666666666.6666665,35.66333808844507,3
846,4,3,7,120.85714285714286,282,1692,28.2,1000000000,35.46099290780142,2
2346,8,6,14,167.57142857142858,391,4692,78.2,2000000000,25.57544757033248,4
1292,7,3,10,129.2,430.6666666666667,2584,43.06666666666667,1000000000,23.219814241486066,3
1603,12,3,15,106.86666666666666,534.3333333333334,3206,53.43333333333333,1000000000,18.71490954460387,4
1527,5,3,8,190.875,509,3054,50.9,1000000000,19.64636542239686,3
1533,8,4,12,127.75,383.25,3066,51.1,1333333333.3333333,26.09262883235486,3
1028,6,5,11,93.45454545454545,205.6,2056,34.266666666666666,1666666666.6666665,48.63813229571984,3
1010,3,4,7,144.28571428571428,252.5,2020,33.666666666666664,1333333333.3333333,39.603960396039604,3
2193,11,7,18,121.83333333333333,313.2857142857143,4386,73.1,2333333333.333333,31.91974464204286,4
1063,8,3,11,96.63636363636364,354.3333333333333,2126,35.43333333333333,1000000000,28.222013170272817,3
3305,19,3,22,150.22727272727272,1101.6666666666667,6610,110.16666666666667,1000000000,9.07715582450832,5
1023,6,3,9,113.66666666666667,341,2046,34.1,1000000000,29.325513196480937,3
2785,7,3,10,278.5,928.3333333333334,5570,92.83333333333333,1000000000,10.771992818671455,5
1279,5,6,11,116.27272727272727,213.16666666666666,2558,42.63333333333333,2000000000,46.91164972634871,3
1808,7,7,14,129.14285714285714,258.2857142857143,3616,60.266666666666666,2333333333.333333,38.71681415929203,4
3076,14,3,17,180.94117647058823,1025.3333333333333,6152,102.53333333333333,1000000000,9.75292587776333,5
1646,11,3,14,117.57142857142857,548.6666666666666,3292,54.86666666666667,1000000000,18.226002430133654,4
4053,20,3,23,176.2173913043478,1351,8106,135.1,1000000000,7.401924500370097,6
980,6,3,9,108.88888888888889,326.6666666666667,1960,32.666666666666664,1000000000,30.612244897959187,3
1489,8,4,12,124.08333333333333,372.25,2978,49.63333333333333,1333333333.3333333,26.863666890530556,3
776,3,3,6,129.33333333333334,258.6666666666667,1552,25.866666666666667,1000000000,38.65979381443299,2
1273,9,3,12,106.08333333333333,424.3333333333333,2546,42.43333333333333,1000000000,23.56637863315004,3
1820,18,3,21,86.66666666666667,606.6666666666666,3640,60.666666666666664,1000000000,16.483516483516485,4
2642,7,9,16,165.125,293.55555555555554,5284,88.06666666666666,3000000000,34.065102195306586,5
1533,7,3,10,153.3,511,3066,51.1,1000000000,19.569471624266143,3
2727,7,3,10,272.7,909,5454,90.9,1000000000,11.001100110011,5
1144,3,3,6,190.66666666666666,381.3333333333333,2288,38.13333333333333,1000000000,26.223776223776223,3
1623,5,3,8,202.875,541,3246,54.1,1000000000,18.484288354898336,4
808,4,4,8,101,202,1616,26.933333333333334,1333333333.3333333,49.5049504950495,2
1911,9,3,12,159.25,637,3822,63.7,1000000000,15.698587127158554,4
1541,7,3,10,154.1,513.6666666666666,3082,51.36666666666667,1000000000,19.46787800129786,3
1104,7,4,11,100.36363636363636,276,2208,36.8,1333333333.3333333,36.231884057971016,3
1681,8,3,11,152.8181818181818,560.3333333333334,3362,56.03333333333333,1000000000,17.84651992861392,4
2750,8,11,19,144.73684210526315,250,5500,91.66666666666667,3666666666.6666665,39.99999999999999,5
2444,15,3,18,135.77777777777777,814.6666666666666,4888,81.46666666666667,1000000000,12.27495908346972,4
3146,15,3,18,174.77777777777777,1048.6666666666667,6292,104.86666666666666,1000000000,9.53591862682772,5
2083,11,5,16,130.1875,416.6,4166,69.43333333333334,1666666666.6666665,24.003840614498316,4
1509,8,3,11,137.1818181818182,503,3018,50.3,1000000000,19.880715705765407,3
1309,4,3,7,187,436.3333333333333,2618,43.63333333333333,1000000000,22.91825821237586,3
1451,6,3,9,161.22222222222223,483.6666666666667,2902,48.36666666666667,1000000000,20.67539627842867,3
1609,3,4,7,229.85714285714286,402.25,3218,53.63333333333333,1333333333.3333333,24.860161591050343,4
985,3,3,6,164.16666666666666,328.3333333333333,1970,32.833333333333336,1000000000,30.45685279187817,3
1602,8,5,13,123.23076923076923,320.4,3204,53.4,1666666666.6666665,31.210986267166042,4
2402,9,3,12,200.16666666666666,800.6666666666666,4804,80.06666666666666,1000000000,12.489592006661118,4
1387,9,3,12,115.58333333333333,462.3333333333333,2774,46.233333333333334,1000000000,21.629416005767844,3
1398,8,3,11,127.0909090909091,466,2796,46.6,1000000000,21.45922746781116,3
602,6,5,11,54.72727272727273,120.4,1204,20.066666666666666,1666666666.6666665,83.0564784053156,2
2177,15,5,20,108.85,435.4,4354,72.56666666666666,1666666666.6666665,22.967386311437757,4
1778,8,7,15,118.53333333333333,254,3556,59.266666666666666,2333333333.333333,39.370078740157474,4
3275,17,13,30,109.16666666666667,251.92307692307693,6550,109.16666666666667,4333333333.333333,39.69465648854961,5
1375,13,5,18,76.38888888888889,275,2750,45.833333333333336,1666666666.6666665,36.36363636363636,3
1967,9,3,12,163.91666666666666,655.6666666666666,3934,65.56666666666666,1000000000,15.25165226232842,4
3747,14,8,22,170.3181818181818,468.375,7494,124.9,2666666666.6666665,21.350413664264742,5
2534,17,3,20,126.7,844.6666666666666,5068,84.46666666666667,1000000000,11.838989739542225,4
1011,4,3,7,144.42857142857142,337,2022,33.7,1000000000,29.673590504451038,3
1494,10,3,13,114.92307692307692,498,2988,49.8,1000000000,20.080321285140563,3
1698,6,4,10,169.8,424.5,3396,56.6,1333333333.3333333,23.557126030624264,4
1256,8,5,13,96.61538461538461,251.2,2512,41.86666666666667,1666666666.6666665,39.808917197452224,3
941,4,3,7,134.42857142857142,313.6666666666667,1882,31.366666666666667,1000000000,31.88097768331562,3
3368,25,3,28,120.28571428571429,1122.6666666666667,6736,112.26666666666667,1000000000,8.907363420427552,5
1912,12,3,15,127.46666666666667,637.3333333333334,3824,63.733333333333334,1000000000,15.690376569037657,4
1522,12,3,15,101.46666666666667,507.3333333333333,3044,50.733333333333334,1000000000,19.71090670170828,3
1944,10,3,13,149.53846153846155,648,3888,64.8,1000000000,15.432098765432098,4
1295,10,4,14,92.5,323.75,2590,43.166666666666664,1333333333.3333333,30.888030888030887,3
1673,5,5,10,167.3,334.6,3346,55.766666666666666,1666666666.6666665,29.886431560071724,4
753,5,3,8,94.125,251,1506,25.1,1000000000,39.8406374501992,2
1248,6,6,12,104,208,2496,41.6,2000000000,48.07692307692307,3
1567,10,3,13,120.53846153846153,522.3333333333334,3134,52.233333333333334,1000000000,19.14486279514997,3
4085,13,10,23,177.6086956521739,408.5,8170,136.16666666666666,3333333333.333333,24.479804161566708,6
1681,5,5,10,168.1,336.2,3362,56.03333333333333,1666666666.6666665,29.7441998810232,4
1148,6,8,14,82,143.5,2296,38.266666666666666,2666666666.6666665,69.68641114982579,3
2095,7,5,12,174.58333333333334,419,4190,69.83333333333333,1666666666.6666665,23.866348448687347,4
888,8,3,11,80.72727272727273,296,1776,29.6,1000000000,33.783783783783775,2
1170,7,3,10,117,390,2340,39,1000000000,25.64102564102564,3
997,6,3,9,110.77777777777777,332.3333333333333,1994,33.233333333333334,1000000000,30.09027081243731,3
1709,11,4,15,113.93333333333334,427.25,3418,56.96666666666667,1333333333.3333333,23.40550029256875,4
2402,22,3,25,96.08,800.6666666666666,4804,80.06666666666666,1000000000,12.489592006661118,4
1013,7,3,10,101.3,337.6666666666667,2026,33.766666666666666,1000000000,29.615004935834158,3
1680,9,3,12,140,560,3360,56,1000000000,17.857142857142858,4
2486,20,3,23,108.08695652173913,828.6666666666666,4972,82.86666666666666,1000000000,12.067578439259856,4
1061,6,3,9,117.88888888888889,353.6666666666667,2122,35.36666666666667,1000000000,28.27521206409048,3
1624,5,3,8,203,541.3333333333334,3248,54.13333333333333,1000000000,18.472906403940886,4
943,8,3,11,85.72727272727273,314.3333333333333,1886,31.433333333333334,1000000000,31.81336161187699,3
1190,5,3,8,148.75,396.6666666666667,2380,39.666666666666664,1000000000,25.210084033613448,3
1180,11,3,14,84.28571428571429,393.3333333333333,2360,39.333333333333336,1000000000,25.42372881355932,3
1273,5,3,8,159.125,424.3333333333333,2546,42.43333333333333,1000000000,23.56637863315004,3
2012,11,5,16,125.75,402.4,4024,67.06666666666666,1666666666.6666665,24.850894632206757,4
1224,9,3,12,102,408,2448,40.8,1000000000,24.50980392156863,3
600,6,3,9,66.66666666666667,200,1200,20,1000000000,50,2
1543,9,3,12,128.58333333333334,514.3333333333334,3086,51.43333333333333,1000000000,19.44264419961115,3
730,4,5,9,81.11111111111111,146,1460,24.333333333333332,1666666666.6666665,68.4931506849315,2
1224,6,3,9,136,408,2448,40.8,1000000000,24.50980392156863,3
1156,5,3,8,144.5,385.3333333333333,2312,38.53333333333333,1000000000,25.951557093425606,3
1737,6,3,9,193,579,3474,57.9,1000000000,17.271157167530223,4
1666,7,3,10,166.6,555.3333333333334,3332,55.53333333333333,1000000000,18.007202881152462,4
1594,7,3,10,159.4,531.3333333333334,3188,53.13333333333333,1000000000,18.820577164366377,4
2465,18,3,21,117.38095238095238,821.6666666666666,4930,82.16666666666667,1000000000,12.170385395537526,4
1395,6,3,9,155,465,2790,46.5,1000000000,21.50537634408602,3
2104,7,3,10,210.4,701.3333333333334,4208,70.13333333333334,1000000000,14.258555133079847,4
942,8,3,11,85.63636363636364,314,1884,31.4,1000000000,31.847133757961785,3
1522,12,5,17,89.52941176470588,304.4,3044,50.733333333333334,1666666666.6666665,32.8515111695138,3
2759,14,3,17,162.2941176470588,919.6666666666666,5518,91.96666666666667,1000000000,10.873504893077202,5
1759,10,3,13,135.30769230769232,586.3333333333334,3518,58.63333333333333,1000000000,17.055144968732233,4
1712,13,4,17,100.70588235294117,428,3424,57.06666666666667,1333333333.3333333,23.36448598130841,4
1897,10,3,13,145.92307692307693,632.3333333333334,3794,63.233333333333334,1000000000,15.814443858724301,4
1369,7,5,12,114.08333333333333,273.8,2738,45.63333333333333,1666666666.6666665,36.52300949598247,3
1410,5,5,10,141,282,2820,47,1666666666.6666665,35.46099290780141,3
944,8,3,11,85.81818181818181,314.6666666666667,1888,31.466666666666665,1000000000,31.779661016949156,3
2069,5,8,13,159.15384615384616,258.625,4138,68.96666666666667,2666666666.6666665,38.66602223296278,4
843,4,3,7,120.42857142857143,281,1686,28.1,1000000000,35.58718861209964,2
1312,6,3,9,145.77777777777777,437.3333333333333,2624,43.733333333333334,1000000000,22.865853658536583,3
1255,7,3,10,125.5,418.3333333333333,2510,41.833333333333336,1000000000,23.904382470119522,3
2814,14,3,17,165.52941176470588,938,5628,93.8,1000000000,10.660980810234541,5
685,5,3,8,85.625,228.33333333333334,1370,22.833333333333332,1000000000,43.79562043795621,2
1093,4,4,8,136.625,273.25,2186,36.43333333333333,1333333333.3333333,36.596523330283624,3
637,4,3,7,91,212.33333333333334,1274,21.233333333333334,1000000000,47.09576138147566,2
2313,11,8,19,121.73684210526316,289.125,4626,77.1,2666666666.6666665,34.587116299178554,4
653,3,3,6,108.83333333333333,217.66666666666666,1306,21.766666666666666,1000000000,45.94180704441042,2
895,5,3,8,111.875,298.3333333333333,1790,29.833333333333332,1000000000,33.5195530726257,2
1734,5,5,10,173.4,346.8,3468,57.8,1666666666.6666665,28.83506343713956,4
1225,6,4,10,122.5,306.25,2450,40.833333333333336,1333333333.3333333,32.6530612244898,3
1132,9,3,12,94.33333333333333,377.3333333333333,2264,37.733333333333334,1000000000,26.501766784452297,3
1522,11,3,14,108.71428571428571,507.3333333333333,3044,50.733333333333334,1000000000,19.71090670170828,3
1831,12,3,15,122.06666666666666,610.3333333333334,3662,61.03333333333333,1000000000,16.38448935008192,4
1759,14,4,18,97.72222222222223,439.75,3518,58.63333333333333,1333333333.3333333,22.740193291642978,4
1822,10,3,13,140.15384615384616,607.3333333333334,3644,60.733333333333334,1000000000,16.46542261251372,4
1871,7,3,10,187.1,623.6666666666666,3742,62.36666666666667,1000000000,16.034206306787812,4
2251,8,3,11,204.63636363636363,750.3333333333334,4502,75.03333333333333,1000000000,13.327410039982231,4
2448,16,3,19,128.8421052631579,816,4896,81.6,1000000000,12.254901960784315,4
663,5,3,8,82.875,221,1326,22.1,1000000000,45.24886877828054,2
607,4,3,7,86.71428571428571,202.33333333333334,1214,20.233333333333334,1000000000,49.42339373970346,2
523,6,4,10,52.3,130.75,1046,17.433333333333334,1333333333.3333333,76.48183556405354,1
1496,7,3,10,149.6,498.6666666666667,2992,49.86666666666667,1000000000,20.053475935828875,3
1308,8,3,11,118.9090909090909,436,2616,43.6,1000000000,22.93577981651376,3
1255,6,3,9,139.44444444444446,418.3333333333333,2510,41.833333333333336,1000000000,23.904382470119522,3
1658,3,7,10,165.8,236.85714285714286,3316,55.266666666666666,2333333333.333333,42.2195416164053,4
1334,8,4,12,111.16666666666667,333.5,2668,44.46666666666667,1333333333.3333333,29.98500749625187,3
2171,10,3,13,167,723.6666666666666,4342,72.36666666666666,1000000000,13.81851681252879,4
807,3,3,6,134.5,269,1614,26.9,1000000000,37.17472118959108,2
3955,23,3,26,152.1153846153846,1318.3333333333333,7910,131.83333333333334,1000000000,7.585335018963337,5
1068,6,3,9,118.66666666666667,356,2136,35.6,1000000000,28.089887640449437,3
5324,18,13,31,171.74193548387098,409.53846153846155,10648,177.46666666666667,4333333333.333333,24.417731029301276,6
1134,5,4,9,126,283.5,2268,37.8,1333333333.3333333,35.27336860670194,3
2860,13,4,17,168.23529411764707,715,5720,95.33333333333333,1333333333.3333333,13.986013986013987,5
1729,7,3,10,172.9,576.3333333333334,3458,57.63333333333333,1000000000,17.35106998264893,4
1380,6,3,9,153.33333333333334,460,2760,46,1000000000,21.73913043478261,3
2223,9,7,16,138.9375,317.57142857142856,4446,74.1,2333333333.333333,31.488978857399907,4
2801,10,3,13,215.46153846153845,933.6666666666666,5602,93.36666666666666,1000000000,10.710460549803642,5
1169,7,3,10,116.9,389.6666666666667,2338,38.96666666666667,1000000000,25.66295979469632,3
